Date , AIT101 NTU , AIT301 ppm , AIT401 NTU , FIT101 Lpm , FIT210 Lpm , FIT230 Lpm , FIT250 Lpm , FIT401 Lpm , PT100 psi , PT101 psi , PT151 psi , PT161 psi , PT171 psi , PT301 psi , PT302 psi
2024-01-06 7:39:01 PM,9.979022,0,0,7.530382,7.50868,7.512298,-1.085069E-02,5.428964,86.15993,85.07107,0,84.41026,85.59028,0,8.680556E-02
2024-01-06 7:40:01 PM,9.979745,0,0,7.541233,7.490596,7.617188,-1.446759E-02,5.450665,86.00803,84.85605,0,84.32111,85.49587,0,0.0922309
2024-01-06 7:41:01 PM,9.979383,0,0,7.562934,7.50868,7.523149,-1.808449E-02,5.4796,86.02973,85.14973,0,84.57809,85.72139,0,8.680556E-02
2024-01-06 7:42:01 PM,9.979022,0,0,7.512298,7.505064,7.526765,-2.531829E-02,5.595341,86.20876,85.22317,0,84.63577,85.8053,0,8.680556E-02
2024-01-06 7:43:01 PM,9.979383,0,0,7.45081,7.436343,7.562934,-1.446759E-02,5.407263,86.3227,85.07107,0,84.47844,85.67944,0,7.052951E-02
2024-01-06 7:44:01 PM,9.979022,0,0,7.566551,7.512298,7.523149,-1.446759E-02,5.432581,85.92665,84.57809,0,84.12706,85.30183,0,8.680556E-02
2024-01-06 7:45:01 PM,9.977937,0,0,7.371239,7.400174,7.436343,-1.808449E-02,5.541088,85.45464,84.13755,0,83.61311,84.73018,0,8.680556E-02
2024-01-06 7:46:01 PM,9.979022,0,0,7.530382,7.472511,7.526765,-1.085069E-02,5.490451,86.05144,84.81409,0,84.29489,85.4749,0,7.052951E-02
2024-01-06 7:47:01 PM,9.977937,0,0,7.50868,7.472511,7.638889,-1.446759E-02,5.570023,86.27387,85.22841,0,84.58333,85.74761,0,7.052951E-02
2024-01-06 7:48:01 PM,9.978298,0,0,7.566551,7.50868,7.476129,-1.808449E-02,5.501302,86.6428,85.38049,0,84.78262,86.00984,0,0.0922309
2024-01-06 7:49:01 PM,9.977575,0,0,7.479745,7.50868,7.61357,-1.085069E-02,5.577257,86.59396,85.26511,0,84.68822,85.88921,0,8.138021E-02
2024-01-06 7:50:01 PM,9.979383,0,0,7.479745,7.436343,7.562934,-1.446759E-02,5.537471,85.9809,84.70396,0,84.10608,85.29134,0,7.052951E-02
2024-01-06 7:51:01 PM,9.978298,0,0,7.566551,7.54485,7.472511,-1.446759E-02,5.414496,86.62109,85.49587,0,84.92422,86.09375,0,8.680556E-02
2024-01-06 7:52:01 PM,9.977937,0,0,7.436343,7.436343,7.530382,-2.531829E-02,5.428964,86.11111,84.81409,0,84.34734,85.51161,0,8.138021E-02
2024-01-06 7:53:01 PM,9.979383,0,0,7.443576,7.436343,7.486979,-1.446759E-02,5.41088,85.62825,84.44173,0,83.91728,85.07632,0,8.138021E-02
2024-01-06 7:54:01 PM,9.979383,0,0,7.562934,7.512298,7.523149,-1.446759E-02,5.508536,86.0026,84.67773,0,84.10608,85.32805,0,7.052951E-02
2024-01-06 7:55:01 PM,9.977937,0,0,7.523149,7.50868,7.526765,-1.446759E-02,5.606192,85.78017,84.49942,0,83.88582,85.05009,0,7.052951E-02
2024-01-06 7:56:01 PM,9.978298,0,0,7.45081,7.400174,7.526765,-1.085069E-02,5.378327,85.41125,84.2844,0,83.77043,84.93472,0,7.052951E-02
2024-01-06 7:57:01 PM,9.979745,0,0,7.526765,7.50868,7.530382,-1.808449E-02,5.298756,86.13281,84.91898,0,84.3316,85.51161,0,8.680556E-02
2024-01-06 7:58:01 PM,9.979383,0,0,7.526765,7.476129,7.494213,-2.893518E-02,5.486835,86.26844,85.10254,0,84.59383,85.73713,0,7.052951E-02
2024-01-06 7:59:01 PM,9.979022,0,0,7.530382,7.526765,7.515914,-1.446759E-02,5.378327,86.17079,84.99765,0,84.39978,85.6165,0,0.0922309
2024-01-06 8:00:01 PM,9.980107,0,0,7.523149,7.548466,7.530382,-1.085069E-02,5.570023,86.48546,85.20218,0,84.52564,85.73713,0,8.138021E-02
2024-01-06 8:01:01 PM,9.980107,0,0,7.526765,7.54485,7.515914,-1.808449E-02,5.613426,86.59396,85.31232,0,84.84556,85.97312,0,0.0922309
2024-01-06 8:02:01 PM,9.979383,0,0,7.43996,7.414641,7.490596,-1.446759E-02,5.472367,85.99175,84.74067,0,84.2844,85.41196,0,5.425347E-02
2024-01-06 8:03:01 PM,9.979745,0,0,7.378472,7.364005,7.523149,-1.446759E-02,5.472367,85.47634,84.34734,0,83.81239,84.94521,0,0.1193576
2024-01-06 8:04:01 PM,9.978298,0,0,7.559318,7.541233,7.617188,-1.085069E-02,5.667679,86.89779,85.86824,0,85.25987,86.34024,0,0.1139323
2024-01-06 8:05:01 PM,9.977937,0,0,7.523149,7.472511,7.606337,-1.446759E-02,5.418113,86.53429,85.29134,0,84.69871,85.88921,0,6.510416E-02
2024-01-06 8:06:01 PM,9.979022,0,0,7.599102,7.581018,7.595486,-2.531829E-02,5.360243,86.72417,85.51685,0,84.91898,86.12522,0,8.680556E-02
2024-01-06 8:07:01 PM,9.977937,0,0,7.552083,7.50868,7.530382,-1.446759E-02,5.635128,86.22504,85.05534,0,84.50466,85.65845,0,8.138021E-02
2024-01-06 8:08:01 PM,9.977575,0,0,7.595486,7.548466,7.562934,-1.446759E-02,5.447049,86.68077,85.51685,0,84.88752,86.07802,0,8.138021E-02
2024-01-06 8:09:01 PM,9.978298,0,0,7.490596,7.472511,7.490596,-1.446759E-02,5.465133,85.94835,84.84556,0,84.26342,85.44868,0,8.138021E-02
2024-01-06 8:10:01 PM,9.979022,0,0,7.490596,7.472511,7.548466,-1.808449E-02,5.41088,86.05144,84.898,0,84.31062,85.49587,0,8.138021E-02
2024-01-06 8:11:01 PM,9.979022,0,0,7.515914,7.50868,7.566551,-1.446759E-02,5.41088,86.11654,84.90849,0,84.38928,85.53783,0,8.138021E-02
2024-01-06 8:12:01 PM,9.978298,0,0,7.371239,7.364005,7.486979,-1.446759E-02,5.52662,85.73134,84.48894,0,84.00644,85.11827,0,8.680556E-02
2024-01-06 8:13:01 PM,9.979745,0,0,7.479745,7.50868,7.566551,-1.446759E-02,5.57364,86.32813,85.24939,0,84.7564,85.92068,0,8.138021E-02
2024-01-06 8:14:01 PM,9.978298,0,0,7.486979,7.476129,7.606337,-1.808449E-02,5.591724,85.81272,84.59383,0,84.06937,85.24939,0,6.510416E-02
2024-01-06 8:15:01 PM,9.977937,0,0,7.523149,7.50868,7.559318,-1.446759E-02,5.570023,86.32813,85.11827,0,84.58333,85.65845,0,0.0922309
2024-01-06 8:16:01 PM,9.979022,0,0,7.479745,7.50868,7.458044,-1.446759E-02,5.4796,86.21962,84.78262,0,84.17426,85.38049,0,0.0922309
2024-01-06 8:17:01 PM,9.977575,0,0,7.526765,7.50868,7.566551,-1.446759E-02,5.588108,86.43664,85.07107,0,84.50466,85.72139,0,8.138021E-02
2024-01-06 8:18:01 PM,9.978298,0,0,7.458044,7.421875,7.526765,-7.233796E-03,5.501302,86.05144,84.70921,0,84.11133,85.31232,0,7.052951E-02
2024-01-06 8:19:01 PM,9.979022,0,0,7.635273,7.66059,7.606337,-1.446759E-02,5.371094,86.89236,85.78432,0,85.21267,86.41367,0,0.0922309
2024-01-06 8:20:01 PM,9.979022,0,0,7.526765,7.472511,7.562934,-1.085069E-02,5.537471,86.42578,85.23889,0,84.72493,85.83677,0,6.510416E-02
2024-01-06 8:21:01 PM,9.979022,0,0,7.559318,7.54485,7.595486,-1.808449E-02,5.414496,86.32813,85.05534,0,84.53088,85.70042,0,8.138021E-02
2024-01-06 8:22:01 PM,9.979022,0,0,7.454427,7.436343,7.548466,-1.808449E-02,5.414496,85.97547,84.84031,0,84.3316,85.49063,0,8.138021E-02
2024-01-06 8:23:01 PM,9.978298,0,0,7.389323,7.360388,7.566551,-1.446759E-02,5.454282,86.62109,85.51161,0,84.898,86.13046,0,0.1085069
2024-01-06 8:24:01 PM,9.979022,0,0,7.530382,7.50868,7.43996,-1.446759E-02,5.519387,86.48546,85.13401,0,84.5204,85.70042,0,0.0922309
2024-01-06 8:25:01 PM,9.979383,0,0,7.523149,7.472511,7.414641,-1.446759E-02,5.523004,85.64453,84.43649,0,83.92253,85.06583,0,7.052951E-02
2024-01-06 8:26:01 PM,9.978298,0,0,7.45081,7.436343,7.526765,-1.808449E-02,5.570023,85.80729,84.58333,0,83.97498,85.16023,0,6.510416E-02
2024-01-06 8:27:01 PM,9.979745,0,0,7.45081,7.436343,7.486979,-1.446759E-02,5.389178,85.74761,84.43649,0,83.92253,85.05534,0,8.680556E-02
2024-01-06 8:28:01 PM,9.979022,0,0,7.562934,7.50868,7.523149,-2.531829E-02,5.523004,85.53602,84.38404,0,83.79665,85.0029,0,5.425347E-02
2024-01-06 8:29:01 PM,9.978298,0,0,7.523149,7.472511,7.526765,-1.446759E-02,5.443432,86.10026,84.87178,0,84.37356,85.54308,0,0.0922309
2024-01-06 8:30:01 PM,9.979745,0,0,7.45081,7.443576,7.526765,-1.085069E-02,5.541088,86.12739,84.81934,0,84.31062,85.49063,0,5.967882E-02
2024-01-06 8:31:01 PM,9.979022,0,0,7.486979,7.432726,7.530382,-1.446759E-02,5.41088,85.6825,84.54662,0,84.07462,85.18121,0,6.510416E-02
2024-01-06 8:32:01 PM,9.979383,0,0,7.458044,7.436343,7.476129,-1.446759E-02,5.490451,85.65538,84.45222,0,83.82288,85.02912,0,9.765625E-02
2024-01-06 8:33:01 PM,9.978298,0,0,7.512298,7.512298,7.523149,-1.085069E-02,5.537471,85.86154,84.58333,0,84.0012,85.15498,0,7.052951E-02
2024-01-06 8:34:01 PM,9.979383,0,0,7.45081,7.425492,7.526765,-1.446759E-02,5.46875,86.53429,85.25463,0,84.63054,85.83677,0,0.0922309
2024-01-06 8:35:01 PM,9.979022,0,0,7.50868,7.50868,7.60272,-2.531829E-02,5.4796,86.27387,85.02387,0,84.46272,85.67944,0,9.765625E-02
2024-01-06 8:36:01 PM,9.978298,0,0,7.60272,7.552083,7.530382,-1.808449E-02,5.533854,86.71333,85.18121,0,84.662,85.86824,0,0.1085069
2024-01-06 8:37:01 PM,9.979022,0,0,7.454427,7.432726,7.530382,-2.531829E-02,5.461516,86.07856,84.83507,0,84.22671,85.43819,0,5.967882E-02
2024-01-06 8:38:01 PM,9.978298,0,0,7.526765,7.50868,7.494213,-1.446759E-02,5.559173,86.02431,84.76689,0,84.24244,85.39099,0,8.138021E-02
2024-01-06 8:39:01 PM,9.978298,0,0,7.468895,7.425492,7.577401,-1.808449E-02,5.649595,85.94292,84.76164,0,84.28964,85.44344,0,8.138021E-02
2024-01-06 8:40:01 PM,9.979022,0,0,7.523149,7.43996,7.43996,-2.531829E-02,5.41088,85.63911,84.5204,0,83.97498,85.10254,0,8.680556E-02
2024-01-06 8:41:01 PM,9.979383,0,0,7.454427,7.436343,7.43996,-1.446759E-02,5.4796,85.42751,84.31062,0,83.75471,84.88752,0,8.680556E-02
2024-01-06 8:42:01 PM,9.979745,0,0,7.526765,7.50868,7.530382,-1.446759E-02,5.36386,85.92665,84.83507,0,84.33684,85.46965,0,3.797743E-02
2024-01-06 8:43:01 PM,9.979022,0,0,7.414641,7.400174,7.432726,-1.808449E-02,5.515769,86.00803,84.68298,0,84.15329,85.34378,0,8.680556E-02
2024-01-06 8:44:01 PM,9.979022,0,0,7.479745,7.468895,7.515914,-3.255209E-02,5.555556,85.91038,84.63054,0,84.11133,85.25463,0,8.138021E-02
2024-01-06 8:45:01 PM,9.979022,0,0,7.40379,7.436343,7.490596,-1.808449E-02,5.428964,85.54688,84.4155,0,83.81239,84.99765,0,0.0922309
2024-01-06 8:46:01 PM,9.979022,0,0,7.414641,7.400174,7.40379,-2.531829E-02,5.606192,85.47634,84.43649,0,83.8491,84.97143,0,8.138021E-02
2024-01-06 8:47:01 PM,9.979383,0,0,7.515914,7.50868,7.54485,-1.446759E-02,5.555556,85.56857,84.31586,0,83.75994,84.92422,0,8.680556E-02
2024-01-06 8:48:01 PM,9.979022,0,0,7.43996,7.436343,7.486979,-1.446759E-02,5.428964,85.74761,84.49417,0,83.92776,85.06583,0,8.138021E-02
2024-01-06 8:49:01 PM,9.979383,0,0,7.523149,7.472511,7.432726,-1.808449E-02,5.414496,86.15451,84.84556,0,84.39978,85.56406,0,9.765625E-02
2024-01-06 8:50:01 PM,9.978298,0,0,7.43996,7.436343,7.486979,-1.085069E-02,5.324074,85.75304,84.57285,0,84.00644,85.16023,0,0.0922309
2024-01-06 8:51:01 PM,9.979383,0,0,7.490596,7.436343,7.486979,-1.446759E-02,5.52662,85.80729,84.70396,0,84.15852,85.31232,0,0.124783
2024-01-06 8:52:01 PM,9.979745,0,0,7.418258,7.400174,7.530382,-1.446759E-02,5.483218,85.99175,84.70921,0,84.25818,85.41196,0,8.680556E-02
2024-01-06 8:53:01 PM,9.979383,0,0,7.490596,7.461661,7.494213,-1.446759E-02,5.497685,86.00803,84.81409,0,84.26866,85.45916,0,0.0922309
2024-01-06 8:54:01 PM,9.979022,0,0,7.454427,7.436343,7.45081,-1.446759E-02,5.627893,85.86154,84.8036,0,84.2844,85.41721,0,9.765625E-02
2024-01-06 8:55:01 PM,9.979022,0,0,7.566551,7.54485,7.559318,-1.085069E-02,5.515769,86.44205,85.18121,0,84.68298,85.82628,0,8.680556E-02
2024-01-06 8:56:01 PM,9.978298,0,0,7.479745,7.472511,7.43996,-1.446759E-02,5.309607,85.88867,84.78262,0,84.18475,85.37001,0,9.765625E-02
2024-01-06 8:57:01 PM,9.979383,0,0,7.443576,7.436343,7.570168,-1.446759E-02,5.606192,85.89952,84.77737,0,84.18999,85.36477,0,0.1139323
2024-01-06 8:58:01 PM,9.979022,0,0,7.367621,7.432726,7.479745,-1.446759E-02,5.425347,85.31902,83.98022,0,83.41905,84.58333,0,0.1085069
2024-01-06 8:59:01 PM,9.979745,0,0,7.562934,7.50868,7.566551,-1.446759E-02,5.407263,85.6825,84.46795,0,83.86484,85.01338,0,8.680556E-02
2024-01-06 9:00:01 PM,9.979022,0,0,7.490596,7.50868,7.45081,-1.446759E-02,5.4796,85.83442,84.5676,0,84.05363,85.21267,0,8.680556E-02
2024-01-06 9:01:01 PM,9.978298,0,0,7.559318,7.54485,7.526765,-1.446759E-02,5.570023,86.22504,85.05534,0,84.53088,85.71091,0,7.052951E-02
2024-01-06 9:02:01 PM,9.979745,0,0,7.486979,7.472511,7.512298,-1.085069E-02,5.483218,86.22504,85.11827,0,84.5676,85.72664,0,9.765625E-02
2024-01-06 9:03:01 PM,9.979383,0,0,7.635273,7.61357,7.566551,-1.446759E-02,5.631511,86.64822,85.46441,0,84.898,86.09375,0,5.967882E-02
2024-01-06 9:04:01 PM,9.979383,0,0,7.476129,7.436343,7.526765,-1.446759E-02,5.515769,85.94292,84.81934,0,84.26342,85.40672,0,8.680556E-02
2024-01-06 9:05:01 PM,9.979022,0,0,7.407407,7.400174,7.523149,-1.446759E-02,5.519387,85.49262,84.46795,0,83.81239,84.93996,0,9.765625E-02
2024-01-06 9:06:01 PM,9.978298,0,0,7.566551,7.50868,7.523149,-1.085069E-02,5.443432,86.00803,84.77737,0,84.22671,85.41196,0,7.052951E-02
2024-01-06 9:07:01 PM,9.979022,0,0,7.559318,7.54485,7.479745,-1.808449E-02,5.551939,85.89952,84.65676,0,84.07462,85.25463,0,8.138021E-02
2024-01-06 9:08:01 PM,9.979745,0,0,7.454427,7.43996,7.530382,-2.531829E-02,5.428964,85.82899,84.60432,0,84.10084,85.25987,0,8.680556E-02
2024-01-06 9:09:01 PM,9.977937,0,0,7.479745,7.494213,7.494213,-1.808449E-02,5.36386,86.07856,84.81409,0,84.34209,85.51161,0,8.680556E-02
2024-01-06 9:10:01 PM,9.979383,0,0,7.515914,7.505064,7.443576,-1.808449E-02,5.356626,85.23221,84.04314,0,83.44528,84.62529,0,0.1085069
2024-01-06 9:11:01 PM,9.978298,0,0,7.43996,7.400174,7.45081,-1.446759E-02,5.443432,85.30273,84.10084,0,83.53443,84.72493,0,0.0922309
2024-01-06 9:12:01 PM,9.979383,0,0,7.40379,7.436343,7.60272,-1.446759E-02,5.454282,86.15451,84.99765,0,84.5204,85.63223,0,7.052951E-02
2024-01-06 9:13:01 PM,9.979022,0,0,7.476129,7.468895,7.562934,-1.446759E-02,5.523004,86.11111,84.91374,0,84.29489,85.4749,0,6.510416E-02
2024-01-06 9:14:01 PM,9.979745,0,0,7.552083,7.54485,7.523149,-2.531829E-02,5.497685,86.37153,85.13401,0,84.60955,85.73713,0,8.680556E-02
2024-01-06 9:15:01 PM,9.979022,0,0,7.443576,7.400174,7.530382,-1.808449E-02,5.454282,85.574,84.46795,0,83.88582,85.01863,0,8.680556E-02
2024-01-06 9:16:01 PM,9.979022,0,0,7.367621,7.40379,7.490596,-7.233796E-03,5.57364,85.64996,84.26342,0,83.71275,84.87178,0,8.138021E-02
2024-01-06 9:17:01 PM,9.979745,0,0,7.512298,7.505064,7.566551,-1.808449E-02,5.523004,86.35525,85.09729,0,84.53088,85.68468,0,8.680556E-02
2024-01-06 9:18:01 PM,9.978298,0,0,7.486979,7.494213,7.515914,-1.808449E-02,5.472367,86.20876,84.81409,0,84.27915,85.46441,0,5.425347E-02
2024-01-06 9:19:01 PM,9.978298,0,0,7.443576,7.479745,7.490596,-1.446759E-02,5.432581,85.5089,84.34734,0,83.83862,84.94521,0,0.0922309
2024-01-06 9:20:01 PM,9.978298,0,0,7.530382,7.458044,7.526765,-1.446759E-02,5.635128,85.73134,84.68298,0,84.03266,85.25463,0,0.0922309
2024-01-06 9:21:01 PM,9.979745,0,0,7.418258,7.407407,7.533999,-1.446759E-02,5.580874,85.56857,84.31062,0,83.78616,84.94521,0,7.052951E-02
2024-01-06 9:22:01 PM,9.979383,0,0,7.454427,7.468895,7.526765,-1.808449E-02,5.613426,86.35525,85.13401,0,84.55711,85.70566,0,8.138021E-02
2024-01-06 9:23:01 PM,9.979383,0,0,7.606337,7.588253,7.562934,-1.808449E-02,5.577257,86.66992,85.67944,0,85.04485,86.24584,0,8.138021E-02
2024-01-06 9:24:01 PM,9.979745,0,0,7.515914,7.50868,7.526765,-1.446759E-02,5.533854,86.33355,85.16023,0,84.63054,85.78957,0,0.0922309
2024-01-06 9:25:01 PM,9.978298,0,0,7.515914,7.512298,7.599102,-1.446759E-02,5.490451,86.43121,85.23889,0,84.60955,85.77908,0,0.0922309
2024-01-06 9:26:01 PM,9.978298,0,0,7.486979,7.50868,7.566551,-1.808449E-02,5.519387,86.03516,84.88752,0,84.21622,85.40672,0,5.967882E-02
2024-01-06 9:27:01 PM,9.978298,0,0,7.530382,7.50868,7.479745,-1.808449E-02,5.4796,85.81815,84.57285,0,84.07462,85.21267,0,8.138021E-02
2024-01-06 9:28:01 PM,9.979022,0,0,7.476129,7.472511,7.476129,-2.531829E-02,5.483218,85.97005,84.80885,0,84.31062,85.46965,0,5.967882E-02
2024-01-06 9:29:01 PM,9.978298,0,0,7.468895,7.472511,7.50868,-1.446759E-02,5.396412,86.17079,84.78786,0,84.18999,85.39623,0,6.510416E-02
2024-01-06 9:30:01 PM,9.979022,0,0,7.454427,7.432726,7.454427,-1.085069E-02,5.345776,85.78559,84.75115,0,84.15329,85.35952,0,6.510416E-02
2024-01-06 9:31:01 PM,9.979022,0,0,7.562934,7.54485,7.523149,-1.446759E-02,5.298756,85.69878,84.55711,0,83.9907,85.18121,0,8.680556E-02
2024-01-06 9:32:01 PM,9.978298,0,0,7.421875,7.436343,7.479745,-1.808449E-02,5.454282,85.88325,84.59383,0,84.02742,85.18645,0,7.052951E-02
2024-01-06 9:33:01 PM,9.979022,0,0,7.490596,7.476129,7.505064,-1.446759E-02,5.533854,85.76389,84.662,0,84.12706,85.29134,0,7.052951E-02
2024-01-06 9:34:01 PM,9.977575,0,0,7.548466,7.581018,7.606337,-1.446759E-02,5.544705,86.53429,85.29134,0,84.78786,85.93642,0,9.765625E-02
2024-01-06 9:35:01 PM,9.979022,0,0,7.476129,7.432726,7.526765,-1.446759E-02,5.432581,85.94292,84.7564,0,84.21097,85.38049,0,5.425347E-02
2024-01-06 9:36:01 PM,9.979022,0,0,7.523149,7.472511,7.43996,-1.808449E-02,5.450665,85.42751,84.25293,0,83.67603,84.84031,0,8.680556E-02
2024-01-06 9:37:01 PM,9.978298,0,0,7.515914,7.50868,7.458044,-1.446759E-02,5.501302,85.92665,84.63054,0,84.11133,85.28085,0,0.0922309
2024-01-06 9:38:01 PM,9.978298,0,0,7.512298,7.50868,7.559318,-1.808449E-02,5.559173,86.19249,84.898,0,84.34734,85.52209,0,7.052951E-02
2024-01-06 9:39:01 PM,9.979383,0,0,7.526765,7.472511,7.559318,-1.808449E-02,5.454282,86.07314,84.89275,0,84.28964,85.4749,0,7.052951E-02
2024-01-06 9:40:01 PM,9.979022,0,0,7.454427,7.472511,7.595486,-1.446759E-02,5.418113,85.99718,84.77737,0,84.25293,85.43294,0,8.680556E-02
2024-01-06 9:41:01 PM,9.978298,0,0,7.40379,7.400174,7.443576,-1.808449E-02,5.378327,85.574,84.38928,0,83.84386,84.96094,0,8.680556E-02
2024-01-06 9:42:01 PM,9.978298,0,0,7.566551,7.541233,7.523149,-2.531829E-02,5.425347,85.99175,84.84556,0,84.30537,85.46965,0,6.510416E-02
2024-01-06 9:43:01 PM,9.978298,0,0,7.476129,7.436343,7.523149,-1.808449E-02,5.338542,85.81272,84.69871,0,84.1323,85.31756,0,9.765625E-02
2024-01-06 9:44:01 PM,9.978298,0,0,7.548466,7.548466,7.548466,-1.446759E-02,5.396412,86.26302,84.96094,0,84.38404,85.57979,0,8.138021E-02
2024-01-06 9:45:01 PM,9.979022,0,0,7.494213,7.468895,7.523149,-1.446759E-02,5.523004,85.85612,84.60432,0,84.12182,85.21267,0,0.0922309
2024-01-06 9:46:01 PM,9.977937,0,0,7.414641,7.400174,7.494213,-7.233796E-03,5.497685,85.54688,84.31586,0,83.81763,84.94521,0,8.680556E-02
2024-01-06 9:47:01 PM,9.979022,0,0,7.436343,7.436343,7.515914,-1.808449E-02,5.46875,85.67709,84.4732,0,83.90154,85.04485,0,8.680556E-02
2024-01-06 9:48:01 PM,9.979383,0,0,7.530382,7.50868,7.552083,-1.446759E-02,5.400029,86.58854,85.49587,0,84.93996,86.13046,0,0.0922309
2024-01-06 9:49:01 PM,9.979383,0,0,7.530382,7.472511,7.60272,-1.808449E-02,5.4796,85.89952,84.76164,0,84.20049,85.36477,0,8.138021E-02
2024-01-06 9:50:01 PM,9.979022,0,0,7.60272,7.54485,7.541233,-1.808449E-02,5.31684,86.05144,84.79311,0,84.24244,85.44344,0,0.0922309
2024-01-06 9:51:01 PM,9.978298,0,0,7.458044,7.389323,7.454427,-1.446759E-02,5.490451,85.32986,84.18999,0,83.53443,84.73018,0,8.138021E-02
2024-01-06 9:52:01 PM,9.977937,0,0,7.548466,7.512298,7.526765,-1.446759E-02,5.262587,85.62825,84.50466,0,83.96448,85.09729,0,0.0922309
2024-01-06 9:53:01 PM,9.977937,0,0,7.523149,7.472511,7.584635,-1.808449E-02,5.414496,86.45834,85.08157,0,84.5676,85.72139,0,8.138021E-02
2024-01-06 9:54:01 PM,9.979022,0,0,7.45081,7.436343,7.479745,-1.446759E-02,5.515769,86.15993,84.8613,0,84.28964,85.46441,0,0.0922309
2024-01-06 9:55:01 PM,9.978298,0,0,7.461661,7.43996,7.479745,-1.446759E-02,5.436198,85.99175,84.88227,0,84.31586,85.4749,0,8.138021E-02
2024-01-06 9:56:01 PM,9.980107,0,0,7.526765,7.50868,7.486979,-1.446759E-02,5.436198,86.18707,85.09205,0,84.50466,85.66895,0,6.510416E-02
2024-01-06 9:57:01 PM,9.978298,0,0,7.486979,7.505064,7.552083,-1.808449E-02,5.486835,86.13824,85.01863,0,84.426,85.59553,0,8.680556E-02
2024-01-06 9:58:01 PM,9.977937,0,0,7.50868,7.548466,7.476129,-1.808449E-02,5.407263,86.39866,85.14973,0,84.63577,85.78432,0,7.052951E-02
2024-01-06 9:59:01 PM,9.979022,0,0,7.458044,7.400174,7.512298,-1.808449E-02,5.392795,85.88867,84.71445,0,84.20049,85.35427,0,0.0922309
2024-01-06 10:00:01 PM,9.979383,0,0,7.458044,7.436343,7.468895,-1.446759E-02,5.353009,85.51975,84.38404,0,83.90154,85.04485,0,8.680556E-02
2024-01-06 10:01:01 PM,9.977937,0,0,7.414641,7.400174,7.476129,-1.446759E-02,5.562789,85.82899,84.59383,0,84.02742,85.22841,0,7.052951E-02
2024-01-06 10:02:01 PM,9.977937,0,0,7.458044,7.43996,7.512298,-1.808449E-02,5.591724,86.23589,84.99765,0,84.45222,85.60076,0,8.138021E-02
2024-01-06 10:03:01 PM,9.979022,0,0,7.512298,7.512298,7.570168,-1.446759E-02,5.407263,86.56684,85.40672,0,84.76689,85.94166,0,5.425347E-02
2024-01-06 10:04:01 PM,9.979745,0,0,7.559318,7.54485,7.562934,-1.446759E-02,5.551939,86.33355,85.24939,0,84.62529,85.8053,0,8.680556E-02
2024-01-06 10:05:01 PM,9.980107,0,0,7.523149,7.50868,7.559318,-1.446759E-02,5.291522,86.05686,84.84031,0,84.18999,85.38574,0,0.0922309
2024-01-06 10:06:01 PM,9.979022,0,0,7.45081,7.425492,7.432726,-1.808449E-02,5.36386,85.88325,84.78262,0,84.14804,85.31232,0,6.510416E-02
2024-01-06 10:07:01 PM,9.977937,0,0,7.523149,7.505064,7.570168,-1.446759E-02,5.501302,86.29015,84.97667,0,84.44698,85.64272,0,5.425347E-02
2024-01-06 10:08:01 PM,9.979022,0,0,7.533999,7.50868,7.494213,-1.808449E-02,5.46875,85.67166,84.44173,0,83.93826,85.09205,0,7.052951E-02
2024-01-06 10:09:01 PM,9.979022,0,0,7.486979,7.476129,7.581018,-1.085069E-02,5.486835,86.90321,85.57979,0,85.05009,86.27731,0,8.138021E-02
2024-01-06 10:10:01 PM,9.978298,0,0,7.486979,7.436343,7.617188,-1.446759E-02,5.31684,86.70248,85.52209,0,84.91898,86.13046,0,8.138021E-02
2024-01-06 10:11:01 PM,9.979383,0,0,7.671441,7.656974,7.606337,-1.446759E-02,5.407263,87.68446,86.51331,0,86.04131,87.24754,0,0.0922309
2024-01-06 10:12:01 PM,9.980107,0,0,7.526765,7.50868,7.523149,-7.233796E-03,5.425347,86.39866,85.22841,0,84.65151,85.80006,0,9.765625E-02
2024-01-06 10:13:01 PM,9.979383,0,0,7.512298,7.472511,7.43996,-1.446759E-02,5.345776,85.81815,84.62004,0,84.01692,85.16023,0,8.138021E-02
2024-01-06 10:14:01 PM,9.978298,0,0,7.530382,7.50868,7.541233,-1.446759E-02,5.447049,86.08398,84.81409,0,84.29489,85.44868,0,6.510416E-02
2024-01-06 10:15:01 PM,9.978298,0,0,7.371239,7.400174,7.425492,-1.085069E-02,5.309607,85.37869,84.07462,0,83.47674,84.65151,0,8.138021E-02
2024-01-06 10:16:01 PM,9.980107,0,0,7.458044,7.432726,7.526765,-1.446759E-02,5.302372,85.60113,84.42075,0,83.8596,85.01338,0,8.680556E-02
2024-01-06 10:17:01 PM,9.979022,0,0,7.45081,7.436343,7.512298,-1.808449E-02,5.4796,85.79102,84.55186,0,84.04314,85.20743,0,8.138021E-02
2024-01-06 10:18:01 PM,9.979383,0,0,7.454427,7.436343,7.512298,-1.808449E-02,5.537471,85.60113,84.46272,0,83.78616,84.98716,0,6.510416E-02
2024-01-06 10:19:01 PM,9.979022,0,0,7.562934,7.50868,7.476129,-1.446759E-02,5.407263,85.43837,84.2372,0,83.7075,84.89275,0,7.052951E-02
2024-01-06 10:20:01 PM,9.980107,0,0,7.490596,7.50868,7.530382,-1.085069E-02,5.327691,86.06228,84.74067,0,84.13755,85.37001,0,8.680556E-02
